,Date,Process,Process ID,Message,Annee,Mois,Info
5941,2016-09-28 09:10:49,kernel,,CPU: Intel Pentium III (Coppermine) stepping 06,2016,9,
5942,2016-09-28 09:10:49,kernel,,Enabling fast FPU save and restore... done.,2016,9,
5943,2016-09-28 09:10:49,kernel,,Enabling unmasked SIMD FPU exception support... done.,2016,9,
5944,2016-09-28 09:10:49,kernel,,Checking 'hlt' instruction... OK.,2016,9,
5945,2016-09-28 09:10:50,kernel,,POSIX conformance testing by UNIFIX,2016,9,
5946,2016-09-28 09:10:50,kernel,,NET: Registered protocol family 16,2016,9,
5947,2016-09-28 09:10:50,kernel,,"PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1",2016,9,
5948,2016-09-28 09:10:50,kernel,,PCI: Using configuration type 1,2016,9,
5949,2016-09-28 09:10:50,kernel,,mtrr: v2.0 (20020519),2016,9,
5950,2016-09-28 09:10:50,kernel,,ACPI: Subsystem revision 20040326,2016,9,
5951,2016-09-28 09:10:50,kernel,,ACPI: Interpreter disabled.,2016,9,
5952,2016-09-28 09:10:50,kernel,,Linux Plug and Play Support v0.97 (c) Adam Belay,2016,9,
5953,2016-09-28 09:10:50,kernel,,usbcore: registered new driver usbfs,2016,9,
5954,2016-09-28 09:10:50,kernel,,usbcore: registered new driver hub,2016,9,
5955,2016-09-28 09:10:50,kernel,,ACPI: ACPI tables contain no PCI IRQ routing entries,2016,9,
5956,2016-09-28 09:10:50,kernel,,PCI: Invalid ACPI-PCI IRQ routing table,2016,9,
5957,2016-09-28 09:10:50,kernel,,PCI: Probing PCI hardware,2016,9,
5958,2016-09-28 09:10:50,kernel,,PCI: Probing PCI hardware (bus 00),2016,9,
5959,2016-09-28 09:10:50,kernel,,Transparent bridge - 0000:00:1e.0,2016,9,
5960,2016-09-28 09:10:50,kernel,,PCI: Using IRQ router PIIX/ICH [8086/2410] at 0000:00:1f.0,2016,9,
5961,2016-09-28 09:10:50,kernel,,apm: BIOS version 1.2 Flags 0x03 (Driver version 1.16ac),2016,9,
5962,2016-09-28 09:10:50,rpcidmapd,,rpc.idmapd startup succeeded,2016,9,success
5963,2016-09-28 09:10:50,kernel,,audit: initializing netlink socket (disabled),2016,9,
5964,2016-09-28 09:10:50,kernel,,audit(1127898608.244:0): initialized,2016,9,
5965,2016-09-28 09:10:50,kernel,,"Total HugeTLB memory allocated, 0",2016,9,
5966,2016-09-28 09:10:50,random,,Initializing random number generator:  succeeded,2016,9,success
5967,2016-09-28 09:10:50,kernel,,VFS: Disk quotas dquot_6.5.1,2016,9,
5968,2016-09-28 09:10:50,kernel,,"Dquot-cache hash table entries: 1024 (order 0, 4096 bytes)",2016,9,
5969,2016-09-28 09:10:50,kernel,,SELinux:  Registering netfilter hooks,2016,9,
5970,2016-09-28 09:10:50,kernel,,Initializing Cryptographic API,2016,9,
5971,2016-09-28 09:10:50,kernel,,pci_hotplug: PCI Hot Plug PCI Core version: 0.5,2016,9,
5972,2016-09-28 09:10:50,kernel,,isapnp: Scanning for PnP cards...,2016,9,
5973,2016-09-28 09:10:50,kernel,,isapnp: No Plug & Play device found,2016,9,
5974,2016-09-28 09:10:50,kernel,,Real Time Clock Driver v1.12,2016,9,
5975,2016-09-28 09:10:50,kernel,,Linux agpgart interface v0.100 (c) Dave Jones,2016,9,
5976,2016-09-28 09:10:50,rc,,Starting pcmcia:  succeeded,2016,9,success
5977,2016-09-28 09:10:50,kernel,,agpgart: Detected an Intel i810 E Chipset.,2016,9,
5978,2016-09-28 09:10:50,kernel,,agpgart: Maximum main memory to use for agp memory: 93M,2016,9,
5979,2016-09-28 09:10:50,kernel,,agpgart: detected 4MB dedicated video ram.,2016,9,
5980,2016-09-28 09:10:50,kernel,,agpgart: AGP aperture is 64M @ 0xf4000000,2016,9,
5981,2016-09-28 09:10:50,kernel,,"Serial: 8250/16550 driver $Revision: 1.90 $ 8 ports, IRQ sharing enabled",2016,9,
5982,2016-09-28 09:10:50,kernel,,ttyS0 at I/O 0x3f8 (irq = 4) is a 16550A,2016,9,
5983,2016-09-28 09:10:50,kernel,,ttyS1 at I/O 0x2f8 (irq = 3) is a 16550A,2016,9,
5984,2016-09-28 09:10:50,kernel,,RAMDISK driver initialized: 16 RAM disks of 16384K size 1024 blocksize,2016,9,
5985,2016-09-28 09:10:50,kernel,,Uniform Multi-Platform E-IDE driver Revision: 7.00alpha2,2016,9,
5986,2016-09-28 09:10:50,kernel,,ide: Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,2016,9,
5987,2016-09-28 09:10:50,kernel,,ICH: IDE controller at PCI slot 0000:00:1f.1,2016,9,
5988,2016-09-28 09:10:50,kernel,,ICH: chipset revision 2,2016,9,
5989,2016-09-28 09:10:50,hcid,1680,HCI daemon ver 2.4 started,2016,9,
5990,2016-09-28 09:10:50,bluetooth,,hcid startup succeeded,2016,9,success
5991,2016-09-28 09:10:50,kernel,,ICH: not 100%% native mode: will probe irqs later,2016,9,
5992,2016-09-28 09:10:48,network,,Bringing up interface eth0:  succeeded ,2016,9,success
5993,2016-09-28 09:10:51,bluetooth,,sdpd startup succeeded,2016,9,success
5994,2016-09-28 09:10:51,sdpd,1686,sdpd v1.5 started ,2016,9,
5995,2016-09-28 09:10:51,kernel,,"    ide0: BM-DMA at 0xffa0-0xffa7, BIOS settings: hda:DMA, hdb:pio",2016,9,
5996,2016-09-28 09:10:51,kernel,,"    ide1: BM-DMA at 0xffa8-0xffaf, BIOS settings: hdc:DMA, hdd:pio",2016,9,
5997,2016-09-28 09:10:51,kernel,,"hda: IBM-DTLA-307015, ATA DISK drive",2016,9,
5998,2016-09-28 09:10:51,kernel,,Using cfq io scheduler,2016,9,
5999,2016-09-28 09:10:51,kernel,,"ide0 at 0x1f0-0x1f7,0x3f6 on irq 14",2016,9,
6000,2016-09-28 09:10:51,kernel,,"hdc: SAMSUNG CD-ROM SN-124, ATAPI CD/DVD-ROM drive",2016,9,
6001,2016-09-28 09:10:51,kernel,,hdc: Disabling (U)DMA for SAMSUNG CD-ROM SN-124 (blacklisted),2016,9,
6002,2016-09-28 09:10:51,kernel,,"ide1 at 0x170-0x177,0x376 on irq 15",2016,9,
6003,2016-09-28 09:10:51,kernel,,hda: max request size: 128KiB,2016,9,
6004,2016-09-28 09:10:51,netfs,,Mounting other filesystems:  succeeded,2016,9,success
6005,2016-09-28 09:10:51,kernel,,"hda: 29336832 sectors (15020 MB) w/1916KiB Cache, CHS=29104/16/63, UDMA(66)",2016,9,
6006,2016-09-28 09:10:51,kernel,, hda: hda1 hda2 hda3,2016,9,
6007,2016-09-28 09:10:51,kernel,,"hdc: ATAPI 24X CD-ROM drive, 128kB Cache",2016,9,
6008,2016-09-28 09:10:51,kernel,,Uniform CD-ROM driver Revision: 3.20,2016,9,
6009,2016-09-28 09:10:51,kernel,,ide-floppy driver 0.99.newide,2016,9,
6010,2016-09-28 09:10:51,kernel,,usbcore: registered new driver hiddev,2016,9,
6011,2016-09-28 09:10:51,apmd,1720,"Version 3.0.2 (APM BIOS 1.2, Linux driver 1.16ac)",2016,9,
6012,2016-09-28 09:10:51,apmd,,apmd startup succeeded,2016,9,success
6013,2016-09-28 09:10:51,kernel,,usbcore: registered new driver hid,2016,9,
6014,2016-09-28 09:10:51,kernel,,drivers/usb/input/hid-core.c: v2.0:USB HID core driver,2016,9,
6015,2016-09-28 09:10:51,kernel,,mice: PS/2 mouse device common for all mice,2016,9,
6016,2016-09-28 09:10:51,kernel,,"serio: i8042 AUX port at 0x60,0x64 irq 12",2016,9,
6017,2016-09-28 09:10:51,kernel,,input: ImPS/2 Logitech Wheel Mouse on isa0060/serio1,2016,9,
6018,2016-09-28 09:10:51,kernel,,"serio: i8042 KBD port at 0x60,0x64 irq 1",2016,9,
6019,2016-09-28 09:10:51,kernel,,input: AT Translated Set 2 keyboard on isa0060/serio0,2016,9,
6020,2016-09-28 09:10:51,kernel,,"md: md driver 0.90.0 MAX_MD_DEVS=256, MD_SB_DISKS=27",2016,9,
6021,2016-09-28 09:10:52,kernel,,NET: Registered protocol family 2,2016,9,
6022,2016-09-28 09:10:52,autofs,,automount startup succeeded,2016,9,success
6023,2016-09-28 09:10:52,kernel,,"IP: routing cache hash table of 512 buckets, 4Kbytes",2016,9,
6024,2016-09-28 09:10:52,smartd,1758,smartd version 5.21 Copyright (C) 2002-3 Bruce Allen ,2016,9,
6025,2016-09-28 09:10:52,kernel,,TCP: Hash tables configured (established 8192 bind 16384),2016,9,
6026,2016-09-28 09:10:52,smartd,1758,Home page is http://smartmontools.sourceforge.net/  ,2016,9,
6027,2016-09-28 09:10:52,kernel,,Initializing IPsec netlink socket,2016,9,
6028,2016-09-28 09:10:52,smartd,1758,Opened configuration file /etc/smartd.conf ,2016,9,
6029,2016-09-28 09:10:52,kernel,,NET: Registered protocol family 1,2016,9,
6030,2016-09-28 09:10:52,smartd,1758,Configuration file /etc/smartd.conf parsed. ,2016,9,
6031,2016-09-28 09:10:52,kernel,,NET: Registered protocol family 17,2016,9,
6032,2016-09-28 09:10:52,smartd,1758,"Device: /dev/hda, opened ",2016,9,
6033,2016-09-28 09:10:52,kernel,,checking if image is initramfs...it isn't (no cpio magic); looks like an initrd,2016,9,
6034,2016-09-28 09:10:52,smartd,1758,"Device: /dev/hda, found in smartd database. ",2016,9,
6035,2016-09-28 09:10:52,kernel,,Freeing initrd memory: 186k freed,2016,9,
6036,2016-09-28 09:10:52,smartd,1758,"Device: /dev/hda, is SMART capable. Adding to ""monitor"" list. ",2016,9,
6037,2016-09-28 09:10:52,kernel,,md: Autodetecting RAID arrays.,2016,9,
6038,2016-09-28 09:10:52,smartd,1758,Monitoring 1 ATA and 0 SCSI devices ,2016,9,
6039,2016-09-28 09:10:52,kernel,,md: autorun ...,2016,9,
6040,2016-09-28 09:10:52,apmd,1720,Charge: * * * (-1% unknown),2016,9,
6041,2016-09-28 09:10:53,smartd,1760,smartd has fork()ed into background mode. New PID=1760. ,2016,9,
6042,2016-09-28 09:10:53,smartd,,smartd startup succeeded,2016,9,success
6043,2016-09-28 09:10:53,kernel,,md: ... autorun DONE.,2016,9,
6044,2016-09-28 09:10:53,kernel,,RAMDISK: Compressed image found at block 0,2016,9,
6045,2016-09-28 09:10:53,kernel,,VFS: Mounted root (ext2 filesystem).,2016,9,
6046,2016-09-28 09:10:53,kernel,,kjournald starting.  Commit interval 5 seconds,2016,9,
6047,2016-09-28 09:10:53,kernel,,EXT3-fs: mounted filesystem with ordered data mode.,2016,9,
6048,2016-09-28 09:10:53,kernel,,Freeing unused kernel memory: 144k freed,2016,9,
6049,2016-09-28 09:10:53,kernel,,SELinux:  Disabled at runtime.,2016,9,
6050,2016-09-28 09:10:53,kernel,,SELinux:  Unregistering netfilter hooks,2016,9,
6051,2016-09-28 09:10:54,kernel,,NET: Registered protocol family 10,2016,9,
6052,2016-09-28 09:10:54,kernel,,Disabled Privacy Extensions on device 022db720(lo),2016,9,
6053,2016-09-28 09:10:54,kernel,,IPv6 over IPv4 tunneling driver,2016,9,
6054,2016-09-28 09:10:54,kernel,,USB Universal Host Controller Interface driver v2.2,2016,9,
6055,2016-09-28 09:10:54,kernel,,PCI: Found IRQ 11 for device 0000:00:1f.2,2016,9,
6056,2016-09-28 09:10:54,kernel,,uhci_hcd 0000:00:1f.2: UHCI Host Controller,2016,9,
6057,2016-09-28 09:10:54,kernel,,"uhci_hcd 0000:00:1f.2: irq 11, io base 0000ff80",2016,9,
6058,2016-09-28 09:10:54,kernel,,"uhci_hcd 0000:00:1f.2: new USB bus registered, assigned bus number 1",2016,9,
6059,2016-09-28 09:10:55,kernel,,hub 1-0:1.0: USB hub found,2016,9,
6060,2016-09-28 09:10:55,kernel,,hub 1-0:1.0: 2 ports detected,2016,9,
6061,2016-09-28 09:10:55,kernel,,"EXT3 FS on hda2, internal journal",2016,9,
6062,2016-09-28 09:10:55,rc,,Starting hpoj:  succeeded,2016,9,success
6063,2016-09-28 09:10:55,kernel,,device-mapper: 4.1.0-ioctl (2003-12-10) initialised: dm@uk.sistina.com,2016,9,
6064,2016-09-28 09:10:55,kernel,,cdrom: open failed.,2016,9,fail
6065,2016-09-28 09:10:55,kernel,,Adding 262072k swap on /dev/hda3.  Priority:-1 extents:1,2016,9,
6066,2016-09-28 09:10:55,kernel,,kjournald starting.  Commit interval 5 seconds,2016,9,
6067,2016-09-28 09:10:55,kernel,,"EXT3 FS on hda1, internal journal",2016,9,
6068,2016-09-28 09:10:55,kernel,,EXT3-fs: mounted filesystem with ordered data mode.,2016,9,
6069,2016-09-28 09:10:55,kernel,,IA-32 Microcode Update Driver: v1.13 <tigran@veritas.com>,2016,9,
6070,2016-09-28 09:10:55,kernel,,microcode: CPU0 already at revision 0x8 (current=0x8),2016,9,
6071,2016-09-28 09:10:55,kernel,,microcode: No suitable data for cpu 0,2016,9,
6072,2016-09-28 09:10:55,kernel,,"parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]",2016,9,
6073,2016-09-28 09:10:55,kernel,,parport0: irq 7 detected,2016,9,
6074,2016-09-28 09:10:55,kernel,,SCSI subsystem initialized,2016,9,
6075,2016-09-28 09:10:56,kernel,,inserting floppy driver for 2.6.5-1.358,2016,9,
6076,2016-09-28 09:10:56,kernel,,Floppy drive(s): fd0 is 1.44M,2016,9,
6077,2016-09-28 09:10:56,kernel,,FDC 0 is a National Semiconductor PC87306,2016,9,
6078,2016-09-28 09:10:56,kernel,,PCI: Found IRQ 5 for device 0000:01:0c.0,2016,9,
6079,2016-09-28 09:10:57,kernel,,3c59x: Donald Becker and others. www.scyld.com/network/vortex.html,2016,9,
6080,2016-09-28 09:10:57,kernel,,0000:01:0c.0: 3Com PCI 3c905C Tornado at 0xec80. Vers LK1.1.19,2016,9,
6081,2016-09-28 09:10:57,kernel,,ip_tables: (C) 2000-2002 Netfilter core team,2016,9,
6082,2016-09-28 09:10:57,kernel,,PCI: Found IRQ 5 for device 0000:01:0c.0,2016,9,
6083,2016-09-28 09:10:57,kernel,,3c59x: Donald Becker and others. www.scyld.com/network/vortex.html,2016,9,
6084,2016-09-28 09:10:58,kernel,,0000:01:0c.0: 3Com PCI 3c905C Tornado at 0xec80. Vers LK1.1.19,2016,9,
6085,2016-09-28 09:10:58,kernel,,ip_tables: (C) 2000-2002 Netfilter core team,2016,9,
6086,2016-09-28 09:10:58,kernel,,process `syslogd' is using obsolete setsockopt SO_BSDCOMPAT,2016,9,
6087,2016-09-28 09:10:58,kernel,,Bluetooth: Core ver 2.4,2016,9,
6088,2016-09-28 09:10:58,kernel,,NET: Registered protocol family 31,2016,9,
6089,2016-09-28 09:10:59,kernel,,Bluetooth: HCI device and connection manager initialized,2016,9,
6090,2016-09-28 09:10:59,kernel,,Bluetooth: HCI socket layer initialized,2016,9,
6091,2016-09-28 09:10:59,kernel,,Bluetooth: L2CAP ver 2.1,2016,9,
6092,2016-09-28 09:10:59,kernel,,Bluetooth: L2CAP socket layer initialized,2016,9,
6093,2016-09-28 09:10:59,kernel,,Bluetooth: RFCOMM ver 1.2,2016,9,
6094,2016-09-28 09:10:59,kernel,,Bluetooth: RFCOMM socket layer initialized,2016,9,
6095,2016-09-28 09:10:59,kernel,,Bluetooth: RFCOMM TTY layer initialized,2016,9,
6096,2016-09-28 09:11:04,kernel,,"parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]",2016,9,
6097,2016-09-28 09:11:04,kernel,,parport0: irq 7 detected,2016,9,
6098,2016-09-28 09:11:04,kernel,,lp0: using parport0 (polling).,2016,9,
6099,2016-09-28 09:11:04,kernel,,lp0: console ready,2016,9,
6100,2016-09-28 09:11:06,cups,,cupsd startup succeeded,2016,9,success
6101,2016-09-28 09:11:06,sshd,, succeeded,2016,9,success
6102,2016-09-28 09:11:06,xinetd,,xinetd startup succeeded,2016,9,success
6103,2016-09-28 09:11:09,xinetd,2006,No such internal service: services/stream - DISABLING,2016,9,
6104,2016-09-28 09:11:09,sendmail,,sendmail startup succeeded,2016,9,success
6105,2016-09-28 09:11:09,sendmail,,sm-client startup succeeded,2016,9,success
6106,2016-09-28 09:11:10,xinetd,2006,bind failed (Address already in use (errno = 98)). service = telnet,2016,9,fail
6107,2016-09-28 09:11:10,xinetd,2006,Service telnet failed to start and is deactivated.,2016,9,fail
6108,2016-09-28 09:11:10,xinetd,2006,xinetd Version 2.3.13 started with libwrap loadavg options compiled in.,2016,9,
6109,2016-09-28 09:11:10,xinetd,2006,Started working: 30 available services,2016,9,
6110,2016-09-28 09:11:14,udev,2045,creating device node '/udev/lp0',2016,9,
6111,2016-09-28 09:11:18,spamassassin,,spamd startup succeeded,2016,9,success
6112,2016-09-28 09:11:18,privoxy,,Sep 28 09:11:18 Privoxy(-150880128) Info: loading configuration file '/etc/privoxy/config':,2016,9,
6113,2016-09-28 09:11:19,privoxy,,privoxy startup succeeded,2016,9,success
6114,2016-09-28 09:11:20,gpm,2071,*** info [startup.c(95)]: ,2016,9,
6115,2016-09-28 09:11:20,gpm,2071,Started gpm successfully. Entered daemon mode.,2016,9,success
6116,2016-09-28 09:11:20,gpm,2071,*** info [mice.c(1766)]: ,2016,9,
6117,2016-09-28 09:11:20,gpm,2071,imps2: Auto-detected intellimouse PS/2,2016,9,
6118,2016-09-28 09:11:20,gpm,,gpm startup succeeded,2016,9,success
6119,2016-09-28 09:11:21,su,,session opened for user htt by (uid=0),2016,9,
6120,2016-09-28 09:11:21,su,,session closed for user htt,2016,9,
6121,2016-09-28 09:11:21,IIim,,htt startup succeeded,2016,9,success
6122,2016-09-28 09:11:24,htt_server,2083,started.,2016,9,
6123,2016-09-28 09:11:25,canna,, succeeded,2016,9,success
6124,2016-09-28 09:11:25,crond,,crond startup succeeded,2016,9,success
6125,2016-09-28 09:11:30,xfs,,xfs startup succeeded,2016,9,success
6126,2016-09-28 09:11:30,anacron,,anacron startup succeeded,2016,9,success
6127,2016-09-28 09:11:30,atd,,atd startup succeeded,2016,9,success
6128,2016-09-28 09:11:31,readahead,,Starting background readahead: ,2016,9,
6129,2016-09-28 09:11:31,rc,,Starting readahead:  succeeded,2016,9,success
6130,2016-09-28 09:11:32,messagebus,,messagebus startup succeeded,2016,9,success
6131,2016-09-28 09:11:52,httpd,,httpd startup succeeded,2016,9,success
6132,2016-09-28 09:11:55,squid,2265,Squid Parent: child process 2267 started,2016,9,
6133,2016-09-28 13:12:04,named,2281,starting BIND 9.2.3 -u named -t /var/named/chroot,2016,9,
6134,2016-09-28 13:12:04,named,2281,using 1 CPU,2016,9,
6135,2016-09-28 09:12:04,named,,named startup succeeded,2016,9,success
6136,2016-09-28 13:12:05,named,2281,loading configuration from '/etc/named.conf',2016,9,
6137,2016-09-28 13:12:05,named,2281,"listening on IPv4 interface lo, 127.0.0.1#53",2016,9,
6138,2016-09-28 13:12:05,named,2281,"listening on IPv4 interface eth0, 63.126.79.67#53",2016,9,
6139,2016-09-28 13:12:05,named,2281,"listening on IPv4 interface eth0:1, 63.126.79.69#53",2016,9,
6140,2016-09-28 13:12:05,named,2281,"listening on IPv4 interface eth0:2, 63.126.79.70#53",2016,9,
6141,2016-09-28 13:12:05,named,2281,"listening on IPv4 interface eth0:3, 63.126.79.71#53",2016,9,
6142,2016-09-28 13:12:05,named,2281,"listening on IPv4 interface eth0:4, 63.126.79.72#53",2016,9,
6143,2016-09-28 13:12:05,named,2281,"listening on IPv4 interface eth0:5, 63.126.79.73#53",2016,9,
6144,2016-09-28 13:12:05,named,2281,"listening on IPv4 interface eth0:6, 63.126.79.75#53",2016,9,
6145,2016-09-28 13:12:05,named,2281,"listening on IPv4 interface eth0:7, 63.126.79.80#53",2016,9,
6146,2016-09-28 13:12:05,named,2281,"listening on IPv4 interface eth0:8, 63.126.79.81#53",2016,9,
6147,2016-09-28 13:12:05,named,2281,"listening on IPv4 interface eth0:9, 63.126.79.82#53",2016,9,
6148,2016-09-28 13:12:05,named,2281,"listening on IPv4 interface eth0:10, 63.126.79.83#53",2016,9,
6149,2016-09-28 13:12:06,named,2281,"listening on IPv4 interface eth0:11, 63.126.79.84#53",2016,9,
6150,2016-09-28 13:12:07,named,2281,"listening on IPv4 interface eth0:12, 63.126.79.85#53",2016,9,
6151,2016-09-28 09:12:07,snmpd,,snmpd startup succeeded,2016,9,success
6152,2016-09-28 13:12:07,named,2281,"listening on IPv4 interface eth0:13, 63.126.79.87#53",2016,9,
6153,2016-09-28 09:12:09,snmpd,2293,NET-SNMP version 5.1.1 ,2016,9,
6154,2016-09-28 13:12:09,named,2281,"listening on IPv4 interface eth0:14, 63.126.79.89#53",2016,9,
6155,2016-09-28 13:12:10,named,2281,"listening on IPv4 interface eth0:15, 63.126.79.90#53",2016,9,
6156,2016-09-28 09:12:10,ntpd,2310,ntpd 4.2.0@1.1161-r Thu Mar 11 11:46:39 EST 2004 (1),2016,9,
6157,2016-09-28 09:12:10,ntpd,,ntpd startup succeeded,2016,9,success
6158,2016-09-28 13:12:11,named,2281,"listening on IPv4 interface eth0:16, 63.126.79.95#53",2016,9,
6159,2016-09-28 13:12:12,named,2281,"listening on IPv4 interface eth0:17, 63.126.79.100#53",2016,9,
6160,2016-09-28 09:12:13,ntpd,2310,precision = 2.000 usec,2016,9,
6161,2016-09-28 13:12:14,named,2281,"listening on IPv4 interface eth0:18, 63.126.79.105#53",2016,9,
6162,2016-09-28 09:12:14,ntpd,2310,kernel time sync status 0040,2016,9,
6163,2016-09-28 13:12:14,named,2281,"listening on IPv4 interface eth0:19, 63.126.79.110#53",2016,9,
6164,2016-09-28 13:12:16,named,2281,"listening on IPv4 interface eth0:20, 63.126.79.115#53",2016,9,
6165,2016-09-28 09:12:15,ntpd,2310,frequency initialized 0.000 PPM from /var/lib/ntp/drift,2016,9,
6166,2016-09-28 13:12:16,named,2281,"listening on IPv4 interface eth0:21, 63.126.79.120#53",2016,9,
6167,2016-09-28 09:12:17,ntpd,2310,"configure: keyword ""authenticate"" unknown, line ignored",2016,9,
6168,2016-09-28 13:12:17,named,2281,"listening on IPv4 interface eth0:22, 63.126.79.125#53",2016,9,
6169,2016-09-28 09:12:20,mysqld,,Starting MySQL:  succeeded,2016,9,success
6170,2016-09-28 13:12:20,named,2281,couldn't add command channel 127.0.0.1#953: not found,2016,9,
6171,2016-09-28 13:12:20,named,2281,couldn't add command channel ::1#953: not found,2016,9,
6172,2016-09-28 09:12:20,rsyncd,2369,"rsyncd version 2.6.2 starting, listening on port 873 ",2016,9,
6173,2016-09-28 13:12:21,named,2281,running,2016,9,
6174,2016-09-28 09:12:22,mdmonitor,,mdadm succeeded,2016,9,success
6175,2016-09-28 09:12:22,mdmpd,,mdmpd failed,2016,9,fail
6176,2016-09-28 09:12:24,udev,2470,creating device node '/udev/vcsa5',2016,9,
6177,2016-09-28 09:12:24,udev,2453,creating device node '/udev/vcs5',2016,9,
6178,2016-09-28 09:12:24,udev,2451,removing device node '/udev/vcs8',2016,9,
6179,2016-09-28 09:12:24,udev,2565,removing device node '/udev/vcsa5',2016,9,
6180,2016-09-28 09:12:24,udev,2570,removing device node '/udev/vcs5',2016,9,
6181,2016-09-28 09:12:24,udev,2452,removing device node '/udev/vcsa8',2016,9,
6182,2016-09-28 09:12:25,udev,2628,creating device node '/udev/vcsa5',2016,9,
6183,2016-09-28 09:12:25,udev,2629,creating device node '/udev/vcs4',2016,9,
6184,2016-09-28 09:12:25,udev,2630,creating device node '/udev/vcsa4',2016,9,
6185,2016-09-28 09:12:25,udev,2632,creating device node '/udev/vcs3',2016,9,
6186,2016-09-28 09:12:25,udev,2633,creating device node '/udev/vcsa3',2016,9,
6187,2016-09-28 09:12:25,udev,2634,creating device node '/udev/vcs2',2016,9,
6188,2016-09-28 09:12:25,udev,2635,creating device node '/udev/vcsa2',2016,9,
6189,2016-09-28 09:12:25,udev,2636,creating device node '/udev/vcs1',2016,9,
6190,2016-09-28 09:12:25,udev,2637,creating device node '/udev/vcsa1',2016,9,
6191,2016-09-28 09:12:25,udev,2679,creating device node '/udev/vcs5',2016,9,
6192,2016-09-28 09:12:26,udev,2644,creating device node '/udev/vcs6',2016,9,
6193,2016-09-28 09:12:26,udev,2652,creating device node '/udev/vcsa6',2016,9,
6194,2016-09-28 09:12:26,udev,2705,removing device node '/udev/vcs4',2016,9,
6195,2016-09-28 09:12:26,udev,2722,removing device node '/udev/vcsa4',2016,9,
6196,2016-09-28 09:12:27,udev,2731,removing device node '/udev/vcs3',2016,9,
6197,2016-09-28 09:12:27,udev,2740,removing device node '/udev/vcsa3',2016,9,
6198,2016-09-28 09:12:28,udev,2749,removing device node '/udev/vcs2',2016,9,
6199,2016-09-28 09:12:28,udev,2758,removing device node '/udev/vcsa2',2016,9,
6200,2016-09-28 09:12:28,udev,2767,removing device node '/udev/vcs1',2016,9,
6201,2016-09-28 09:12:28,udev,2776,removing device node '/udev/vcsa1',2016,9,
6202,2016-09-28 09:12:29,udev,2789,removing device node '/udev/vcs6',2016,9,
6203,2016-09-28 09:12:29,udev,2798,removing device node '/udev/vcsa6',2016,9,
6204,2016-09-28 09:12:30,udev,2803,creating device node '/udev/vcs4',2016,9,
6205,2016-09-28 09:12:30,udev,2804,creating device node '/udev/vcsa4',2016,9,
6206,2016-09-28 09:12:30,udev,2806,creating device node '/udev/vcs3',2016,9,
6207,2016-09-28 09:12:31,udev,2807,creating device node '/udev/vcsa3',2016,9,
6208,2016-09-28 09:12:31,udev,2808,creating device node '/udev/vcs2',2016,9,
6209,2016-09-28 09:12:31,udev,2809,creating device node '/udev/vcsa2',2016,9,
6210,2016-09-28 09:12:32,udev,2810,creating device node '/udev/vcs1',2016,9,
6211,2016-09-28 09:12:32,udev,2811,creating device node '/udev/vcsa1',2016,9,
6212,2016-09-28 09:12:32,udev,2812,creating device node '/udev/vcs6',2016,9,
6213,2016-09-28 09:12:32,udev,2814,creating device node '/udev/vcsa6',2016,9,
6214,2016-09-28 09:12:36,udev,2821,creating device node '/udev/vcs7',2016,9,
6215,2016-09-28 09:12:36,udev,2828,creating device node '/udev/vcsa7',2016,9,
6216,2016-09-28 09:12:36,udev,2898,removing device node '/udev/vcs7',2016,9,
6217,2016-09-28 09:12:36,udev,2907,removing device node '/udev/vcsa7',2016,9,
6218,2016-09-28 09:12:37,udev,2912,creating device node '/udev/vcs7',2016,9,
6219,2016-09-28 09:12:38,udev,2913,creating device node '/udev/vcsa7',2016,9,
6220,2016-09-28 09:15:33,ntpd,2310,"synchronized to LOCAL(0), stratum=10",2016,9,
6221,2016-09-28 09:15:33,ntpd,2310,kernel time sync disabled 0041,2016,9,
6222,2016-09-28 09:16:37,ntpd,2310,kernel time sync enabled 0001,2016,9,
